,filename,Age,Gender,Race
12181,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116185951847.jpg.chip.jpg,32,1,2
12182,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116190009032.jpg.chip.jpg,32,1,2
12183,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116190012513.jpg.chip.jpg,32,1,2
12184,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116190137074.jpg.chip.jpg,32,1,2
12185,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116190141356.jpg.chip.jpg,32,1,2
12186,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116190147549.jpg.chip.jpg,32,1,2
12187,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116190151626.jpg.chip.jpg,32,1,2
12188,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116191408835.jpg.chip.jpg,32,1,2
12189,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116191456782.jpg.chip.jpg,32,1,2
12190,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116191616216.jpg.chip.jpg,32,1,2
12191,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116191621268.jpg.chip.jpg,32,1,2
12192,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116191622164.jpg.chip.jpg,32,1,2
12193,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116191623170.jpg.chip.jpg,32,1,2
12194,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116192028254.jpg.chip.jpg,32,1,2
12195,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116192346285.jpg.chip.jpg,32,1,2
12196,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170116205754287.jpg.chip.jpg,32,1,2
12197,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170117134733341.jpg.chip.jpg,32,1,2
12198,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_2_20170117134739830.jpg.chip.jpg,32,1,2
12199,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170104172955993.jpg.chip.jpg,32,1,3
12200,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170104223356184.jpg.chip.jpg,32,1,3
12201,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170104223515310.jpg.chip.jpg,32,1,3
12202,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170104231906826.jpg.chip.jpg,32,1,3
12203,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170104232031954.jpg.chip.jpg,32,1,3
12204,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170104232241306.jpg.chip.jpg,32,1,3
12205,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170104232404770.jpg.chip.jpg,32,1,3
12206,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170104235157578.jpg.chip.jpg,32,1,3
12207,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170104235603636.jpg.chip.jpg,32,1,3
12208,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170104235736013.jpg.chip.jpg,32,1,3
12209,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170105003157142.jpg.chip.jpg,32,1,3
12210,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170109132040475.jpg.chip.jpg,32,1,3
12211,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170109134440488.jpg.chip.jpg,32,1,3
12212,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170109134532682.jpg.chip.jpg,32,1,3
12213,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170109140230761.jpg.chip.jpg,32,1,3
12214,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170109141308065.jpg.chip.jpg,32,1,3
12215,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170109141339133.jpg.chip.jpg,32,1,3
12216,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170109141349200.jpg.chip.jpg,32,1,3
12217,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170109141353848.jpg.chip.jpg,32,1,3
12218,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170109142352309.jpg.chip.jpg,32,1,3
12219,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170116153431215.jpg.chip.jpg,32,1,3
12220,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170116170836443.jpg.chip.jpg,32,1,3
12221,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170117184329913.jpg.chip.jpg,32,1,3
12222,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170119155703795.jpg.chip.jpg,32,1,3
12223,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170119163219372.jpg.chip.jpg,32,1,3
12224,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170119200439598.jpg.chip.jpg,32,1,3
12225,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170119200440516.jpg.chip.jpg,32,1,3
12226,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170119200441164.jpg.chip.jpg,32,1,3
12227,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170119200442044.jpg.chip.jpg,32,1,3
12228,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170119200442740.jpg.chip.jpg,32,1,3
12229,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_3_20170119200443572.jpg.chip.jpg,32,1,3
12230,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170103180839999.jpg.chip.jpg,32,1,4
12231,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170103225047472.jpg.chip.jpg,32,1,4
12232,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170103225837104.jpg.chip.jpg,32,1,4
12233,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170103230129305.jpg.chip.jpg,32,1,4
12234,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170103230259201.jpg.chip.jpg,32,1,4
12235,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170103230317985.jpg.chip.jpg,32,1,4
12236,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170104000720352.jpg.chip.jpg,32,1,4
12237,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170104011318584.jpg.chip.jpg,32,1,4
12238,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170104171544210.jpg.chip.jpg,32,1,4
12239,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170105162431387.jpg.chip.jpg,32,1,4
12240,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170105164210618.jpg.chip.jpg,32,1,4
12241,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170105164252747.jpg.chip.jpg,32,1,4
12242,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170105165021555.jpg.chip.jpg,32,1,4
12243,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170113000945786.jpg.chip.jpg,32,1,4
12244,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170116201655721.jpg.chip.jpg,32,1,4
12245,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170117203112816.jpg.chip.jpg,32,1,4
12246,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170117203121712.jpg.chip.jpg,32,1,4
12247,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170117203123744.jpg.chip.jpg,32,1,4
12248,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170117203127032.jpg.chip.jpg,32,1,4
12249,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\32_1_4_20170117203133752.jpg.chip.jpg,32,1,4
12250,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170104165103473.jpg.chip.jpg,33,0,0
12251,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170104165541073.jpg.chip.jpg,33,0,0
12252,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170104192751495.jpg.chip.jpg,33,0,0
12253,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170104202119290.jpg.chip.jpg,33,0,0
12254,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170105164910285.jpg.chip.jpg,33,0,0
12255,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170105165028532.jpg.chip.jpg,33,0,0
12256,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170105165208905.jpg.chip.jpg,33,0,0
12257,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170108224634529.jpg.chip.jpg,33,0,0
12258,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170109001152301.jpg.chip.jpg,33,0,0
12259,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170111181750364.jpg.chip.jpg,33,0,0
12260,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170113210127212.jpg.chip.jpg,33,0,0
12261,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170113210319548.jpg.chip.jpg,33,0,0
12262,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170116224733537.jpg.chip.jpg,33,0,0
12263,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170116232429422.jpg.chip.jpg,33,0,0
12264,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170117134828796.jpg.chip.jpg,33,0,0
12265,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170117134834453.jpg.chip.jpg,33,0,0
12266,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170117145924419.jpg.chip.jpg,33,0,0
12267,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170117155210391.jpg.chip.jpg,33,0,0
12268,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170117164401283.jpg.chip.jpg,33,0,0
12269,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170117175537161.jpg.chip.jpg,33,0,0
12270,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170117175820850.jpg.chip.jpg,33,0,0
12271,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170117182541126.jpg.chip.jpg,33,0,0
12272,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170120220056442.jpg.chip.jpg,33,0,0
12273,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170120220115217.jpg.chip.jpg,33,0,0
12274,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170120221754125.jpg.chip.jpg,33,0,0
12275,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_0_20170120225727019.jpg.chip.jpg,33,0,0
12276,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_1_20170113001600274.jpg.chip.jpg,33,0,1
12277,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_1_20170113134141083.jpg.chip.jpg,33,0,1
12278,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_1_20170113135311186.jpg.chip.jpg,33,0,1
12279,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_1_20170113152629721.jpg.chip.jpg,33,0,1
12280,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_1_20170113173629148.jpg.chip.jpg,33,0,1
12281,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_1_20170114034227427.jpg.chip.jpg,33,0,1
12282,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_1_20170116192517064.jpg.chip.jpg,33,0,1
12283,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_1_20170116215201422.jpg.chip.jpg,33,0,1
12284,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_1_20170117173931669.jpg.chip.jpg,33,0,1
12285,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_1_20170117190145954.jpg.chip.jpg,33,0,1
12286,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_1_20170117200956710.jpg.chip.jpg,33,0,1
12287,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_2_20170109002851300.jpg.chip.jpg,33,0,2
12288,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_2_20170116191248459.jpg.chip.jpg,33,0,2
12289,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_2_20170117182613892.jpg.chip.jpg,33,0,2
12290,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_2_20170119163942412.jpg.chip.jpg,33,0,2
12291,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170117134831656.jpg.chip.jpg,33,0,3
12292,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170117152711252.jpg.chip.jpg,33,0,3
12293,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170117153916421.jpg.chip.jpg,33,0,3
12294,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170117154355516.jpg.chip.jpg,33,0,3
12295,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170119150501686.jpg.chip.jpg,33,0,3
12296,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170119164211892.jpg.chip.jpg,33,0,3
12297,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170119164235580.jpg.chip.jpg,33,0,3
12298,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170119164240414.jpg.chip.jpg,33,0,3
12299,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170119184235519.jpg.chip.jpg,33,0,3
12300,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170119200502940.jpg.chip.jpg,33,0,3
12301,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170119200505620.jpg.chip.jpg,33,0,3
12302,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170119200506620.jpg.chip.jpg,33,0,3
12303,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_3_20170119200537548.jpg.chip.jpg,33,0,3
12304,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_4_20170103235213148.jpg.chip.jpg,33,0,4
12305,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_4_20170104172529099.jpg.chip.jpg,33,0,4
12306,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_4_20170104172723834.jpg.chip.jpg,33,0,4
12307,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_4_20170116220014045.jpg.chip.jpg,33,0,4
12308,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_4_20170117105033191.jpg.chip.jpg,33,0,4
12309,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_4_20170117201021349.jpg.chip.jpg,33,0,4
12310,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_4_20170117202448894.jpg.chip.jpg,33,0,4
12311,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_0_4_20170117203909214.jpg.chip.jpg,33,0,4
12312,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170103163004757.jpg.chip.jpg,33,1,0
12313,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170103175603141.jpg.chip.jpg,33,1,0
12314,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170103180737106.jpg.chip.jpg,33,1,0
12315,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170103181050000.jpg.chip.jpg,33,1,0
12316,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170103181128408.jpg.chip.jpg,33,1,0
12317,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170103181937009.jpg.chip.jpg,33,1,0
12318,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170103182231977.jpg.chip.jpg,33,1,0
12319,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170103182556882.jpg.chip.jpg,33,1,0
12320,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170103182622241.jpg.chip.jpg,33,1,0
12321,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170103182624369.jpg.chip.jpg,33,1,0
12322,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170103183912066.jpg.chip.jpg,33,1,0
12323,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170104023047606.jpg.chip.jpg,33,1,0
12324,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170104165723873.jpg.chip.jpg,33,1,0
12325,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170104171713868.jpg.chip.jpg,33,1,0
12326,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170105000625650.jpg.chip.jpg,33,1,0
12327,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170105003407044.jpg.chip.jpg,33,1,0
12328,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170105161501346.jpg.chip.jpg,33,1,0
12329,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170105163852244.jpg.chip.jpg,33,1,0
12330,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170105183847334.jpg.chip.jpg,33,1,0
12331,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170107213730053.jpg.chip.jpg,33,1,0
12332,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170109001602570.jpg.chip.jpg,33,1,0
12333,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170111182452825.jpg.chip.jpg,33,1,0
12334,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170112211922374.jpg.chip.jpg,33,1,0
12335,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170112235228201.jpg.chip.jpg,33,1,0
12336,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170112235509832.jpg.chip.jpg,33,1,0
12337,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170116205749382.jpg.chip.jpg,33,1,0
12338,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170117134148014.jpg.chip.jpg,33,1,0
12339,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170117171111730.jpg.chip.jpg,33,1,0
12340,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170117174457343.jpg.chip.jpg,33,1,0
12341,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170117174727549.jpg.chip.jpg,33,1,0
12342,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170117174746798.jpg.chip.jpg,33,1,0
12343,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170117174803471.jpg.chip.jpg,33,1,0
12344,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170117174817183.jpg.chip.jpg,33,1,0
12345,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170117175140175.jpg.chip.jpg,33,1,0
12346,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170117182543343.jpg.chip.jpg,33,1,0
12347,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170117182546605.jpg.chip.jpg,33,1,0
12348,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170119145706157.jpg.chip.jpg,33,1,0
12349,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_0_20170119192533970.jpg.chip.jpg,33,1,0
12350,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170112210343452.jpg.chip.jpg,33,1,1
12351,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170112210455829.jpg.chip.jpg,33,1,1
12352,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170112210849669.jpg.chip.jpg,33,1,1
12353,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170112210929221.jpg.chip.jpg,33,1,1
12354,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170112211553429.jpg.chip.jpg,33,1,1
12355,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170112233308831.jpg.chip.jpg,33,1,1
12356,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170112235129592.jpg.chip.jpg,33,1,1
12357,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170113000321114.jpg.chip.jpg,33,1,1
12358,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170113000848177.jpg.chip.jpg,33,1,1
12359,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170113001132139.jpg.chip.jpg,33,1,1
12360,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170113001213379.jpg.chip.jpg,33,1,1
12361,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170113005238142.jpg.chip.jpg,33,1,1
12362,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170113011456750.jpg.chip.jpg,33,1,1
12363,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170113012052359.jpg.chip.jpg,33,1,1
12364,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170113161351324.jpg.chip.jpg,33,1,1
12365,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170114030609784.jpg.chip.jpg,33,1,1
12366,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170115234946456.jpg.chip.jpg,33,1,1
12367,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170116024027298.jpg.chip.jpg,33,1,1
12368,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170116024837534.jpg.chip.jpg,33,1,1
12369,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170116210318759.jpg.chip.jpg,33,1,1
12370,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170116215201422.jpg.chip.jpg,33,1,1
12371,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170116233604958.jpg.chip.jpg,33,1,1
12372,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170117014021084.jpg.chip.jpg,33,1,1
12373,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_1_20170117173927950.jpg.chip.jpg,33,1,1
12374,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_2_20170104022342934.jpg.chip.jpg,33,1,2
12375,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_2_20170104022951446.jpg.chip.jpg,33,1,2
12376,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_2_20170116191634811.jpg.chip.jpg,33,1,2
12377,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_3_20170104223525079.jpg.chip.jpg,33,1,3
12378,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_3_20170104232111402.jpg.chip.jpg,33,1,3
12379,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\33_1_3_20170104232231283.jpg.chip.jpg,33,1,3
